,Unnamed: 0,rooms,type,price,date,distance,bedrooms,bathrooms,car,land_area,building_area,year_built,council_area,region,month,quarter
1568,3371,3,h,1465000.0,2016-10-09,7.9,3.0,1.0,2.0,630.0,126.0,1960.0,Banyule,Eastern,Oct,Q4
1569,3375,1,u,413000.0,2016-10-12,7.9,1.0,1.0,1.0,845.0,59.0,1960.0,Banyule,Eastern,Oct,Q4
1570,3377,3,h,1220000.0,2017-11-02,7.9,3.0,1.0,1.0,687.0,110.0,1975.0,Banyule,Eastern,Nov,Q4
1571,3378,3,h,1605000.0,2016-12-11,7.9,3.0,2.0,2.0,608.0,165.0,1920.0,Banyule,Eastern,Dec,Q4
1572,3379,2,u,587000.0,2016-12-11,7.9,2.0,1.0,1.0,721.0,78.0,1960.0,Banyule,Eastern,Dec,Q4
1574,3385,3,h,1535000.0,2016-10-15,7.9,3.0,1.0,2.0,691.0,140.0,1950.0,Banyule,Eastern,Oct,Q4
1575,3386,4,h,1470000.0,2016-10-15,7.9,4.0,2.0,1.0,694.0,217.0,1950.0,Banyule,Eastern,Oct,Q4
1576,3387,3,h,1486000.0,2016-10-15,7.9,3.0,1.0,2.0,645.0,158.0,1930.0,Banyule,Eastern,Oct,Q4
1577,3392,5,h,1730000.0,2016-09-17,7.9,4.0,2.0,2.0,689.0,292.0,2007.0,Banyule,Eastern,Sep,Q3
1578,3394,3,h,1850000.0,2017-03-18,7.9,3.0,2.0,2.0,684.0,232.0,2000.0,Banyule,Eastern,Mar,Q1
1579,3396,5,h,2600000.0,2016-06-18,7.9,5.0,3.0,1.0,1006.0,411.0,1920.0,Banyule,Eastern,Jun,Q2
1580,3397,2,u,500000.0,2016-11-19,7.9,2.0,1.0,1.0,71.0,70.0,1960.0,Banyule,Eastern,Nov,Q4
1581,3400,3,h,1102000.0,2016-05-22,7.9,3.0,1.0,1.0,597.0,115.0,1950.0,Banyule,Eastern,May,Q2
1582,3401,3,h,1275000.0,2016-05-22,7.9,3.0,2.0,2.0,834.0,169.0,1950.0,Banyule,Eastern,May,Q2
1583,3403,2,t,785000.0,2016-08-22,7.9,2.0,2.0,1.0,124.0,135.0,2010.0,Banyule,Eastern,Aug,Q3
1584,3404,3,h,1223500.0,2016-08-22,7.9,3.0,2.0,2.0,721.0,136.0,1980.0,Banyule,Eastern,Aug,Q3
1585,3406,4,h,1720000.0,2016-08-22,7.9,4.0,2.0,3.0,631.0,233.0,1935.0,Banyule,Eastern,Aug,Q3
1586,3407,3,h,1225000.0,2016-04-23,7.9,3.0,1.0,1.0,572.0,130.0,1930.0,Banyule,Eastern,Apr,Q2
1587,3409,4,h,1460000.0,2016-09-24,7.9,4.0,1.0,2.0,605.0,181.0,1940.0,Banyule,Eastern,Sep,Q3
1588,3411,4,h,2090000.0,2017-02-25,7.9,4.0,3.0,2.0,608.0,315.0,1980.0,Banyule,Eastern,Feb,Q1
1589,3413,3,t,700000.0,2016-06-27,7.9,3.0,2.0,1.0,189.0,110.0,1990.0,Banyule,Eastern,Jun,Q2
1590,3416,4,h,2595000.0,2016-05-28,7.9,4.0,3.0,3.0,719.0,407.0,2007.0,Banyule,Eastern,May,Q2
1591,3417,2,t,710000.0,2016-08-28,7.9,2.0,1.0,1.0,134.0,120.0,2012.0,Banyule,Eastern,Aug,Q3
1592,3424,3,h,515000.0,2016-10-12,15.0,3.0,1.0,4.0,597.0,114.0,1975.0,Brimbank,Western,Oct,Q4
1594,3426,3,h,582000.0,2016-07-16,15.0,3.0,2.0,4.0,530.0,186.0,1980.0,Brimbank,Western,Jul,Q3
1595,3427,3,h,545000.0,2016-07-16,15.0,3.0,2.0,2.0,570.0,163.0,1980.0,Brimbank,Western,Jul,Q3
1596,3429,4,h,751000.0,2016-11-19,15.0,4.0,2.0,2.0,649.0,305.0,2000.0,Brimbank,Western,Nov,Q4
1597,3430,4,h,500000.0,2016-08-22,15.0,4.0,1.0,2.0,574.0,100.0,1985.0,Brimbank,Western,Aug,Q3
1598,3431,4,h,560000.0,2016-09-24,15.0,4.0,2.0,2.0,612.0,155.0,1980.0,Brimbank,Western,Sep,Q3
1599,3434,3,h,703000.0,2016-03-09,12.8,3.0,2.0,2.0,683.0,200.0,1995.0,Moonee Valley,Western,Mar,Q1
1600,3435,3,h,650000.0,2016-03-09,12.8,3.0,1.0,1.0,538.0,104.0,1970.0,Moonee Valley,Western,Mar,Q1
1601,3436,3,t,770000.0,2016-03-12,12.8,3.0,2.0,1.0,331.0,201.0,2010.0,Moonee Valley,Western,Mar,Q1
1602,3439,4,h,900000.0,2016-03-12,12.8,4.0,2.0,1.0,289.0,125.0,2011.0,Moonee Valley,Western,Mar,Q1
1603,3441,3,h,700000.0,2017-04-03,12.8,3.0,2.0,2.0,288.0,116.0,1999.0,Moonee Valley,Western,Apr,Q2
1604,3443,4,h,816000.0,2017-04-03,12.8,4.0,2.0,1.0,540.0,188.0,1978.0,Moonee Valley,Western,Apr,Q2
1605,3444,4,h,845000.0,2016-04-06,12.8,3.0,1.0,1.0,622.0,126.0,1965.0,Moonee Valley,Western,Apr,Q2
1606,3446,3,h,772000.0,2016-07-05,12.8,3.0,2.0,3.0,672.0,132.0,1980.0,Moonee Valley,Western,Jul,Q3
1607,3448,3,h,757000.0,2016-07-11,12.8,3.0,2.0,1.0,532.0,140.0,1960.0,Moonee Valley,Western,Jul,Q3
1608,3449,3,h,690000.0,2016-08-10,12.8,3.0,2.0,2.0,568.0,148.0,1970.0,Moonee Valley,Western,Aug,Q3
1609,3451,3,h,583000.0,2016-10-09,12.8,3.0,1.0,1.0,412.0,133.0,2003.0,Moonee Valley,Western,Oct,Q4
1610,3453,3,h,880000.0,2016-10-12,12.8,3.0,1.0,2.0,584.0,123.0,1980.0,Moonee Valley,Western,Oct,Q4
1611,3454,3,u,580000.0,2016-10-12,12.8,3.0,2.0,2.0,112.0,138.0,2013.0,Moonee Valley,Western,Oct,Q4
1612,3455,4,t,886000.0,2016-10-12,12.8,4.0,3.0,1.0,322.0,257.0,1950.0,Moonee Valley,Western,Oct,Q4
1613,3457,4,h,920000.0,2016-10-12,12.8,4.0,2.0,2.0,745.0,182.0,1992.0,Moonee Valley,Western,Oct,Q4
1614,3462,3,h,976000.0,2016-12-11,12.8,3.0,3.0,2.0,605.0,212.0,1980.0,Moonee Valley,Western,Dec,Q4
1615,3464,4,h,1420000.0,2016-12-11,12.8,4.0,2.0,2.0,613.0,250.0,2011.0,Moonee Valley,Western,Dec,Q4
1616,3465,3,h,900000.0,2016-12-11,12.8,3.0,1.0,1.0,713.0,127.0,1970.0,Moonee Valley,Western,Dec,Q4
1618,3470,3,u,560000.0,2016-05-14,12.8,3.0,1.0,2.0,352.0,102.0,2000.0,Moonee Valley,Western,May,Q2
1619,3471,4,h,1010000.0,2016-05-14,12.8,4.0,2.0,2.0,776.0,268.0,1980.0,Moonee Valley,Western,May,Q2
1620,3474,4,h,835000.0,2016-04-16,12.8,4.0,2.0,3.0,708.0,184.0,1990.0,Moonee Valley,Western,Apr,Q2
1621,3475,3,t,705000.0,2016-04-16,12.8,3.0,2.0,1.0,440.0,156.0,1995.0,Moonee Valley,Western,Apr,Q2
1622,3476,3,t,680000.0,2017-03-18,12.8,3.0,2.0,2.0,224.0,154.0,1998.0,Moonee Valley,Western,Mar,Q1
1623,3480,3,h,785000.0,2016-06-18,12.8,3.0,1.0,2.0,606.0,141.0,1965.0,Moonee Valley,Western,Jun,Q2
1624,3481,3,h,695000.0,2016-11-19,12.8,3.0,2.0,2.0,716.0,154.0,1970.0,Moonee Valley,Western,Nov,Q4
1625,3484,4,h,770000.0,2016-05-22,12.8,4.0,2.0,2.0,546.0,174.0,1970.0,Moonee Valley,Western,May,Q2
1626,3486,3,h,570000.0,2016-05-22,12.8,3.0,1.0,2.0,542.0,120.0,1970.0,Moonee Valley,Western,May,Q2
1627,3487,4,h,830000.0,2016-08-22,12.8,4.0,2.0,2.0,686.0,198.0,1995.0,Moonee Valley,Western,Aug,Q3
1628,3488,3,h,600000.0,2016-08-22,12.8,3.0,1.0,1.0,565.0,125.0,1970.0,Moonee Valley,Western,Aug,Q3
1629,3489,3,h,825000.0,2016-04-23,12.8,3.0,2.0,1.0,630.0,126.0,2017.0,Moonee Valley,Western,Apr,Q2
1631,3492,4,h,735000.0,2016-09-24,12.8,4.0,2.0,2.0,547.0,184.0,2000.0,Moonee Valley,Western,Sep,Q3
1632,3493,3,h,875000.0,2016-07-26,12.8,3.0,2.0,2.0,928.0,130.0,1970.0,Moonee Valley,Western,Jul,Q3
1633,3494,3,h,601200.0,2016-06-27,12.8,4.0,1.0,1.0,554.0,147.0,1960.0,Moonee Valley,Western,Jun,Q2
1634,3496,3,h,680000.0,2016-06-27,12.8,3.0,1.0,2.0,558.0,105.0,1980.0,Moonee Valley,Western,Jun,Q2
1635,3502,3,h,705000.0,2016-05-28,12.8,3.0,1.0,2.0,616.0,201.0,1970.0,Moonee Valley,Western,May,Q2
1636,3503,3,t,710000.0,2016-08-28,12.8,3.0,2.0,1.0,320.0,133.0,2013.0,Moonee Valley,Western,Aug,Q3
1637,3504,4,h,732000.0,2016-08-28,12.8,4.0,2.0,2.0,544.0,233.0,1980.0,Moonee Valley,Western,Aug,Q3
1638,3505,3,h,715000.0,2016-07-30,12.8,3.0,2.0,4.0,598.0,123.0,1970.0,Moonee Valley,Western,Jul,Q3
1640,3507,3,h,852000.0,2016-03-09,4.2,3.0,1.0,1.0,166.0,138.0,2000.0,Melbourne,Northern,Mar,Q1
1641,3508,3,h,1037000.0,2016-03-09,4.2,3.0,1.0,1.0,188.0,106.0,1910.0,Melbourne,Northern,Mar,Q1
1642,3510,3,h,1470000.0,2017-04-03,4.2,3.0,1.0,1.0,199.0,121.0,1910.0,Melbourne,Northern,Apr,Q2
1644,3520,3,h,1271000.0,2016-07-05,4.2,3.0,1.0,1.0,284.0,113.0,1900.0,Melbourne,Northern,Jul,Q3
1645,3521,3,h,1010000.0,2016-07-05,4.2,3.0,1.0,0.0,234.0,104.0,1900.0,Melbourne,Northern,Jul,Q3
1646,3522,2,t,750000.0,2016-07-05,4.2,2.0,1.0,1.0,325.0,112.0,2002.0,Melbourne,Northern,Jul,Q3
1647,3524,2,h,905000.0,2016-08-10,4.2,2.0,2.0,1.0,138.0,126.0,1999.0,Melbourne,Northern,Aug,Q3
1648,3525,2,h,960000.0,2016-08-10,4.2,2.0,1.0,1.0,174.0,72.0,1900.0,Melbourne,Northern,Aug,Q3
1649,3526,2,h,1031000.0,2016-08-10,4.2,2.0,1.0,1.0,163.0,99.0,1900.0,Melbourne,Northern,Aug,Q3
1650,3528,3,h,870000.0,2016-08-10,4.2,3.0,1.0,1.0,211.0,95.0,1992.0,Melbourne,Northern,Aug,Q3
1651,3529,3,h,1165000.0,2016-10-09,4.2,3.0,1.0,0.0,239.0,135.0,1910.0,Melbourne,Northern,Oct,Q4
1652,3530,5,h,1710000.0,2016-10-09,4.2,5.0,2.0,2.0,566.0,270.0,1890.0,Melbourne,Northern,Oct,Q4
1653,3532,3,h,1455000.0,2016-10-12,4.2,3.0,1.0,0.0,275.0,120.0,1900.0,Melbourne,Northern,Oct,Q4
1654,3536,2,h,765000.0,2016-10-12,4.2,2.0,1.0,2.0,158.0,76.0,1965.0,Melbourne,Northern,Oct,Q4
1655,3541,2,h,1234500.0,2016-08-13,4.2,2.0,2.0,2.0,169.0,127.0,2008.0,Melbourne,Northern,Aug,Q3
1656,3542,2,u,666000.0,2016-08-13,4.2,2.0,1.0,2.0,1111.0,92.0,1998.0,Melbourne,Northern,Aug,Q3
1657,3543,2,h,825000.0,2016-05-14,4.2,2.0,1.0,1.0,211.0,88.0,1915.0,Melbourne,Northern,May,Q2
1658,3547,2,t,812000.0,2016-04-16,4.2,2.0,1.0,0.0,132.0,79.0,1887.0,Melbourne,Northern,Apr,Q2
1659,3548,5,h,1900000.0,2016-04-16,4.2,5.0,2.0,2.0,566.0,270.0,1890.0,Melbourne,Northern,Apr,Q2
1660,3550,2,h,732000.0,2016-06-18,4.2,3.0,2.0,1.0,94.0,130.0,2002.0,Melbourne,Northern,Jun,Q2
1661,3551,3,h,1260000.0,2016-11-19,4.2,3.0,2.0,2.0,250.0,147.0,1900.0,Melbourne,Northern,Nov,Q4
1662,3552,3,h,1000000.0,2016-11-19,4.2,3.0,2.0,2.0,211.0,132.0,1997.0,Melbourne,Northern,Nov,Q4
1663,3553,2,h,1155000.0,2016-11-19,4.2,2.0,1.0,1.0,197.0,101.0,1890.0,Moonee Valley,Northern,Nov,Q4
1664,3557,3,t,790000.0,2016-08-22,4.2,3.0,2.0,2.0,1181.0,136.0,2003.0,Melbourne,Northern,Aug,Q3
1665,3559,2,t,700000.0,2016-08-22,4.2,2.0,2.0,1.0,324.0,97.0,2009.0,Melbourne,Northern,Aug,Q3
1666,3561,3,h,1230000.0,2016-08-22,4.2,3.0,1.0,1.0,312.0,109.0,1915.0,Melbourne,Northern,Aug,Q3
1667,3565,2,h,850000.0,2016-09-24,4.2,2.0,1.0,1.0,169.0,90.0,1900.0,Melbourne,Northern,Sep,Q3
1668,3567,2,h,868000.0,2017-02-25,4.2,2.0,1.0,1.0,97.0,103.0,2000.0,Melbourne,Northern,Feb,Q1
1669,3570,2,u,631090.0,2016-06-27,4.2,2.0,2.0,1.0,2136.0,94.0,2012.0,Melbourne,Northern,Jun,Q2
1670,3587,2,u,610000.0,2017-04-03,5.6,2.0,1.0,1.0,745.0,72.0,1968.0,Boroondara,Southern,Apr,Q2
1671,3597,4,h,3550000.0,2016-07-11,5.6,4.0,3.0,4.0,992.0,374.0,1935.0,Boroondara,Southern,Jul,Q3
1672,3598,2,h,1326000.0,2016-07-11,5.6,2.0,1.0,2.0,405.0,80.0,1890.0,Boroondara,Southern,Jul,Q3
1673,3600,4,h,1950000.0,2016-08-10,5.6,3.0,2.0,2.0,400.0,251.0,2000.0,Boroondara,Southern,Aug,Q3
1674,3603,4,h,2550000.0,2016-10-09,5.6,4.0,2.0,2.0,603.0,220.0,1930.0,Boroondara,Southern,Oct,Q4
1675,3604,3,h,1878000.0,2016-10-09,5.6,3.0,2.0,1.0,392.0,426.0,2015.0,Boroondara,Southern,Oct,Q4
1676,3605,4,h,1910000.0,2016-10-12,5.6,4.0,3.0,2.0,277.0,199.0,2016.0,Boroondara,Southern,Oct,Q4
1677,3606,3,h,1410000.0,2016-10-12,5.6,3.0,1.0,2.0,304.0,127.0,1885.0,Boroondara,Southern,Oct,Q4
1678,3608,3,h,2310000.0,2016-10-12,5.6,3.0,1.0,2.0,782.0,175.0,1920.0,Boroondara,Southern,Oct,Q4
1679,3611,4,h,2315000.0,2017-11-03,5.6,4.0,2.0,0.0,364.0,183.0,1900.0,Boroondara,Southern,Nov,Q4
1680,3612,3,t,800000.0,2016-12-11,5.6,3.0,2.0,2.0,848.0,97.0,1970.0,Boroondara,Southern,Dec,Q4
1681,3614,5,h,4850000.0,2016-12-11,5.6,5.0,4.0,4.0,957.0,400.0,1930.0,Boroondara,Southern,Dec,Q4
1682,3616,6,h,6500000.0,2016-08-13,5.6,6.0,6.0,3.0,1334.0,365.0,1890.0,Boroondara,Southern,Aug,Q3
1683,3619,3,h,1905000.0,2016-05-14,5.6,4.0,2.0,2.0,591.0,190.0,1910.0,Boroondara,Southern,May,Q2
1684,3622,4,h,2286000.0,2016-10-15,5.6,4.0,3.0,2.0,712.0,237.0,1975.0,Boroondara,Southern,Oct,Q4
1685,3623,3,h,1575000.0,2016-10-15,5.6,3.0,2.0,2.0,397.0,80.0,1940.0,Boroondara,Southern,Oct,Q4
1686,3629,4,h,2350000.0,2016-09-17,5.6,4.0,2.0,2.0,861.0,358.0,1983.0,Boroondara,Southern,Sep,Q3
1687,3630,4,h,1312000.0,2016-09-17,5.6,4.0,2.0,1.0,687.0,180.0,1955.0,Boroondara,Southern,Sep,Q3
1688,3631,2,u,890000.0,2016-09-17,5.6,2.0,2.0,1.0,89.0,87.0,1965.0,Boroondara,Southern,Sep,Q3
1689,3633,2,h,1331000.0,2016-09-17,5.6,2.0,1.0,1.0,424.0,89.0,1940.0,Boroondara,Southern,Sep,Q3
1690,3634,4,h,1800000.0,2016-09-17,5.6,5.0,2.0,2.0,586.0,187.0,1940.0,Boroondara,Southern,Sep,Q3
1691,3636,3,h,1476000.0,2017-03-18,5.6,3.0,2.0,2.0,288.0,203.0,1997.0,Boroondara,Southern,Mar,Q1
1692,3637,4,h,2590000.0,2017-03-18,5.6,4.0,2.0,2.0,660.0,215.0,1928.0,Boroondara,Southern,Mar,Q1
1693,3638,4,h,2625000.0,2017-03-18,5.6,4.0,2.0,2.0,717.0,225.0,1890.0,Boroondara,Southern,Mar,Q1
1694,3639,4,h,2265000.0,2017-03-18,5.6,4.0,1.0,1.0,650.0,242.0,1930.0,Boroondara,Southern,Mar,Q1
1695,3640,5,h,1975000.0,2016-06-18,5.6,3.0,2.0,1.0,531.0,1022.0,1890.0,Boroondara,Southern,Jun,Q2
1696,3642,5,h,2550000.0,2016-06-18,5.6,5.0,4.0,2.0,597.0,342.0,2016.0,Boroondara,Southern,Jun,Q2
1697,3645,3,t,1330000.0,2016-11-19,5.6,3.0,2.0,2.0,205.0,184.0,1995.0,Boroondara,Southern,Nov,Q4
1698,3647,3,h,1450000.0,2016-05-22,5.6,3.0,2.0,2.0,247.0,204.0,1998.0,Boroondara,Southern,May,Q2
1699,3648,3,h,3650000.0,2016-08-22,5.6,3.0,2.0,3.0,1353.0,282.0,1960.0,Boroondara,Southern,Aug,Q3
1700,3655,4,h,2460000.0,2016-09-24,5.6,4.0,4.0,2.0,737.0,293.0,1910.0,Boroondara,Southern,Sep,Q3
1701,3656,4,h,2850000.0,2017-02-25,5.6,4.0,2.0,4.0,690.0,248.0,1890.0,Boroondara,Southern,Feb,Q1
1702,3657,5,h,2425000.0,2017-02-25,5.6,5.0,2.0,2.0,534.0,237.0,1890.0,Boroondara,Southern,Feb,Q1
1703,3658,2,u,610000.0,2017-02-25,5.6,2.0,1.0,1.0,745.0,72.0,1968.0,Boroondara,Southern,Feb,Q1
1704,3659,3,u,955000.0,2017-02-25,5.6,3.0,2.0,2.0,140.0,121.0,1980.0,Boroondara,Southern,Feb,Q1
1705,3660,2,t,707500.0,2016-07-26,5.6,2.0,1.0,1.0,124.0,86.0,1992.0,Boroondara,Southern,Jul,Q3
1706,3662,3,t,732000.0,2016-07-26,5.6,3.0,1.0,1.0,904.0,110.0,1980.0,Boroondara,Southern,Jul,Q3
1707,3663,2,h,2875000.0,2016-06-27,5.6,2.0,1.0,1.0,1065.0,90.0,1910.0,Boroondara,Southern,Jun,Q2
1708,3667,3,h,1500000.0,2016-11-27,5.6,3.0,1.0,2.0,857.0,130.0,1941.0,Boroondara,Southern,Nov,Q4
1709,3668,4,h,1750000.0,2016-11-27,5.6,4.0,3.0,2.0,641.0,230.0,2010.0,Boroondara,Southern,Nov,Q4
1710,3671,3,h,1440000.0,2016-11-27,5.6,3.0,1.0,1.0,298.0,130.0,1900.0,Boroondara,Southern,Nov,Q4
1711,3672,4,h,2560000.0,2016-11-27,5.6,4.0,3.0,4.0,670.0,346.0,1990.0,Boroondara,Southern,Nov,Q4
1712,3673,5,h,2600000.0,2016-11-27,5.6,5.0,2.0,2.0,674.0,281.0,1959.0,Boroondara,Southern,Nov,Q4
1713,3675,5,h,3280000.0,2016-11-27,5.6,4.0,5.0,2.0,480.0,147.0,1979.0,Boroondara,Southern,Nov,Q4
1714,3681,4,h,2600000.0,2016-08-28,5.6,4.0,3.0,2.0,700.0,700.0,1992.0,Boroondara,Southern,Aug,Q3
1715,3682,5,h,2800000.0,2016-08-28,5.6,5.0,2.0,3.0,920.0,241.0,1900.0,Boroondara,Southern,Aug,Q3
1716,3683,3,h,1420000.0,2016-08-28,5.6,3.0,2.0,2.0,275.0,153.0,1999.0,Boroondara,Southern,Aug,Q3
1717,3684,3,h,1800000.0,2016-08-28,5.6,4.0,2.0,1.0,336.0,139.0,1910.0,Boroondara,Southern,Aug,Q3
1718,3687,4,h,2250000.0,2016-07-30,5.6,4.0,3.0,2.0,741.0,307.0,1890.0,Boroondara,Southern,Jul,Q3
1720,3691,5,h,1950000.0,2016-04-06,7.5,5.0,2.0,3.0,711.0,253.0,1940.0,Boroondara,Southern,Apr,Q2
1721,3693,3,h,1920000.0,2016-10-12,7.5,3.0,1.0,2.0,672.0,152.0,1940.0,Boroondara,Southern,Oct,Q4
1722,3696,3,h,1615000.0,2016-08-13,7.5,3.0,1.0,1.0,702.0,127.0,1933.0,Boroondara,Southern,Aug,Q3
1723,3700,4,h,2081000.0,2016-04-16,7.5,3.0,4.0,3.0,948.0,311.0,1960.0,Boroondara,Southern,Apr,Q2
1724,3701,4,h,1315000.0,2016-09-17,7.5,4.0,2.0,2.0,458.0,200.0,1930.0,Boroondara,Southern,Sep,Q3
1725,3702,3,h,1750000.0,2016-09-17,7.5,3.0,2.0,4.0,611.0,160.0,1930.0,Boroondara,Southern,Sep,Q3
1726,3704,5,h,2100000.0,2016-06-18,7.5,5.0,3.0,2.0,695.0,360.0,1950.0,Boroondara,Southern,Jun,Q2
1727,3707,6,h,1300000.0,2016-05-22,7.5,6.0,3.0,2.0,730.0,310.0,1968.0,Boroondara,Southern,May,Q2
1728,3710,4,h,1315000.0,2016-09-24,7.5,4.0,2.0,2.0,458.0,200.0,1930.0,Boroondara,Southern,Sep,Q3
1729,3711,3,t,1620000.0,2017-02-25,7.5,3.0,2.0,2.0,248.0,167.0,2012.0,Boroondara,Southern,Feb,Q1
1730,3716,3,t,615000.0,2016-03-09,9.2,3.0,2.0,2.0,165.0,161.0,2007.0,Maribyrnong,Western,Mar,Q1
1731,3717,3,h,715000.0,2016-03-09,9.2,3.0,1.0,1.0,576.0,128.0,1970.0,Maribyrnong,Western,Mar,Q1
1732,3718,4,h,826000.0,2016-03-09,9.2,4.0,2.0,2.0,308.0,185.0,2012.0,Maribyrnong,Western,Mar,Q1
1733,3719,2,u,275000.0,2016-03-12,9.2,2.0,1.0,1.0,1972.0,63.0,1960.0,Maribyrnong,Western,Mar,Q1
1734,3720,2,h,711000.0,2016-03-12,9.2,2.0,1.0,0.0,163.0,69.0,1920.0,Maribyrnong,Western,Mar,Q1
1736,3724,3,t,695000.0,2017-04-03,9.2,3.0,2.0,1.0,156.0,124.0,2012.0,Maribyrnong,Western,Apr,Q2
1737,3727,3,h,490000.0,2016-04-06,9.2,3.0,1.0,2.0,306.0,91.0,1960.0,Maribyrnong,Western,Apr,Q2
1738,3730,2,h,502000.0,2016-08-10,9.2,2.0,1.0,1.0,144.0,79.0,2005.0,Maribyrnong,Western,Aug,Q3
1739,3731,3,h,721000.0,2016-08-10,9.2,2.0,2.0,1.0,239.0,121.0,1955.0,Maribyrnong,Western,Aug,Q3
1741,3736,3,h,840000.0,2016-10-12,9.2,3.0,1.0,1.0,584.0,81.0,1900.0,Maribyrnong,Western,Oct,Q4
1742,3739,3,h,832000.0,2016-12-11,9.2,3.0,1.0,2.0,300.0,125.0,1950.0,Maribyrnong,Western,Dec,Q4
1743,3740,2,h,646000.0,2016-08-13,9.2,2.0,1.0,2.0,270.0,95.0,1900.0,Maribyrnong,Western,Aug,Q3
1744,3741,3,h,673000.0,2016-05-14,9.2,3.0,1.0,2.0,285.0,107.0,1910.0,Maribyrnong,Western,May,Q2
1746,3744,3,h,695000.0,2016-10-15,9.2,3.0,1.0,2.0,214.0,146.0,2007.0,Maribyrnong,Western,Oct,Q4
1747,3747,3,t,555000.0,2016-09-17,9.2,3.0,1.0,2.0,210.0,121.0,2012.0,Maribyrnong,Western,Sep,Q3
1748,3753,5,h,1350000.0,2016-11-19,9.2,5.0,3.0,2.0,527.0,358.0,2009.0,Maribyrnong,Western,Nov,Q4
1749,3755,2,t,510000.0,2016-08-22,9.2,2.0,1.0,2.0,118.0,91.0,2014.0,Maribyrnong,Western,Aug,Q3
1750,3764,3,h,490000.0,2016-07-26,9.2,3.0,1.0,2.0,269.0,80.0,1960.0,Maribyrnong,Western,Jul,Q3
1751,3767,4,h,675000.0,2016-05-28,9.2,4.0,1.0,1.0,595.0,80.0,1950.0,Maribyrnong,Western,May,Q2
1752,3768,3,h,865000.0,2016-08-28,9.2,3.0,1.0,3.0,381.0,121.0,1940.0,Maribyrnong,Western,Aug,Q3
1753,3769,2,t,600000.0,2016-08-28,9.2,2.0,2.0,1.0,145.0,112.0,2012.0,Maribyrnong,Western,Aug,Q3
1754,3770,4,h,773000.0,2016-07-30,9.2,4.0,1.0,2.0,333.0,137.0,1970.0,Maribyrnong,Western,Jul,Q3
1755,3774,3,h,2050000.0,2016-04-06,7.4,2.0,2.0,1.0,231.0,180.0,1890.0,Stonnington,Southern,Apr,Q2
1756,3776,4,h,3460000.0,2016-04-06,7.4,4.0,2.0,2.0,502.0,309.0,2016.0,Stonnington,Southern,Apr,Q2
1757,3777,4,h,2400000.0,2016-06-08,7.4,4.0,2.0,2.0,586.0,195.0,1890.0,Stonnington,Southern,Jun,Q2
1758,3779,3,h,2025000.0,2016-07-05,7.4,3.0,2.0,2.0,396.0,105.0,1910.0,Stonnington,Southern,Jul,Q3
1759,3785,4,h,3800000.0,2016-08-13,7.4,4.0,3.0,2.0,587.0,392.0,2016.0,Stonnington,Southern,Aug,Q3
1760,3786,3,t,1390000.0,2016-05-14,7.4,3.0,2.0,1.0,227.0,181.0,1995.0,Stonnington,Southern,May,Q2
1761,3789,3,h,2415000.0,2016-10-15,7.4,3.0,1.0,3.0,696.0,128.0,1910.0,Stonnington,Southern,Oct,Q4
1762,3791,3,h,1437000.0,2016-04-16,7.4,2.0,1.0,1.0,313.0,132.0,1910.0,Stonnington,Southern,Apr,Q2
1763,3796,5,h,3400000.0,2016-06-18,7.4,4.0,3.0,4.0,807.0,339.0,1920.0,Stonnington,Southern,Jun,Q2
1764,3797,3,h,2355000.0,2016-06-18,7.4,3.0,2.0,4.0,471.0,235.0,1985.0,Stonnington,Southern,Jun,Q2
1765,3798,5,h,4240000.0,2016-11-19,7.4,5.0,3.0,3.0,580.0,320.0,1890.0,Stonnington,Southern,Nov,Q4
1766,3800,2,h,1326000.0,2016-08-22,7.4,2.0,1.0,0.0,254.0,100.0,1900.0,Stonnington,Southern,Aug,Q3
1767,3801,4,h,4525000.0,2016-08-22,7.4,4.0,4.0,2.0,716.0,159.0,1925.0,Stonnington,Southern,Aug,Q3
1768,3804,4,h,1965000.0,2017-02-25,7.4,4.0,2.0,1.0,300.0,185.0,1890.0,Stonnington,Southern,Feb,Q1
1769,3806,4,h,3470000.0,2017-02-25,7.4,4.0,3.0,2.0,585.0,248.0,1915.0,Stonnington,Southern,Feb,Q1
1770,3808,5,h,2325000.0,2017-02-25,7.4,5.0,3.0,2.0,501.0,233.0,2006.0,Stonnington,Southern,Feb,Q1
1771,3809,3,h,1970000.0,2016-06-27,7.4,3.0,2.0,1.0,246.0,106.0,1910.0,Stonnington,Southern,Jun,Q2
1772,3811,2,h,1475000.0,2016-11-27,7.4,2.0,1.0,1.0,232.0,95.0,2001.0,Stonnington,Southern,Nov,Q4
1773,3818,3,h,1490000.0,2016-03-09,11.2,3.0,1.0,1.0,322.0,137.0,1910.0,Stonnington,Southern,Mar,Q1
1774,3819,3,h,1210000.0,2016-03-09,11.2,3.0,2.0,1.0,337.0,146.0,1993.0,Stonnington,Southern,Mar,Q1
1775,3825,2,h,1036000.0,2016-03-12,11.2,2.0,1.0,1.0,310.0,102.0,1910.0,Stonnington,Southern,Mar,Q1
1776,3827,3,h,2273000.0,2016-03-12,11.2,3.0,3.0,1.0,376.0,254.0,1930.0,Stonnington,Southern,Mar,Q1
